0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,emotion
-299.26874,26.520628,-27.69063,2.754041,-0.7474107,-22.171787,-7.5735545,-13.058028,-17.12862,2.540272,-7.488672,-5.5889997,-0.4421067,-3.9403982,-1.1358528,2.261278,-1.4017805,3.1087904,0.56976086,2.1163688,1.7631371,6.085575,4.981821,5.1283345,-1.2428075,5.200969,1.7617531,4.8194366,0.66077477,3.7432425,3.3873143,6.456867,2.3034356,2.4872448,2.1116745,4.615882,2.3834782,2.7221684,-1.9434243,2.0347939,0.3766203,0.43712574,0.39630234,0.42828283,0.52856815,0.46877006,0.4056109,0.44152293,0.4808793,0.5066031,0.4625259,0.39029697,0.07514937,0.0036871464,0.00060683984,0.001470838,0.004184448,0.012122989,0.02726346,0.13386732,0.49187958,1.2837504,2.453372,2.1948605,4.059515,2.9188192,8.648348,17.498701,39.92383,53.63288,25.761448,0.66011673,1.1903247,4.331972,5.413978,4.829024,8.773855,16.491285,3.9246786,1.564918,1.5570195,1.5226264,1.0471642,3.1961312,10.08849,8.549848,9.84304,23.584238,52.760963,11.28113,5.7556005,0.5978449,0.17753205,0.18165334,1.5685452,2.023347,0.8276297,0.4878697,0.4215093,0.51679766,2.0266404,2.5645485,1.6074187,0.7810075,0.13124216,0.12868579,0.20286512,0.6551972,0.99437726,1.3936791,3.6510859,4.288713,0.66069007,0.3733572,0.45522407,1.0308017,1.6127361,1.5748426,4.0758114,7.8617415,4.1537776,1.8977314,2.238602,2.0801096,1.2884167,2.813872,3.6002223,2.4945896,2.106272,3.451121,1.6874053,1.28054,1.2806664,0.80577815,1.7523801,9.960178,1.267227,0.63121694,0.48889506,0.6246069,0.9224402,0.3100222,0.18313785,0.13552901,0.065937996,0.04505592,0.018039986,0.009584113,0.010637021,0.007844197,0.0059925895,0.0076184673,0.012767352,0.01430894,0.015380439,0.021970997,0.017030941,0.017635612,0.02255865,0.011095354,0.00995424,0.017261546,0.013391889,0.06051584,0.0880964,0.021440882,0.047569994,0.023928994,0.023052406,0.018860556,0.02793622,0.03134399,0.021597635,0.019974867,0.018719401,0.017870063,0.021049537,0.022100434,0.019737089,0.0012295956,angry
-276.0073,37.607193,-27.488464,8.001233,3.255967,-22.455484,-9.279626,-12.28109,-22.195702,3.6585312,-6.9979124,-10.451315,-1.4968445,-2.37268,-10.467913,-0.94052655,-11.52523,-4.467631,0.5031558,0.96408504,0.53407854,6.117294,0.124399394,10.065576,5.0280643,12.906862,10.591486,12.229031,4.226837,7.757434,4.3927913,4.73347,-0.5007479,2.516979,2.2210321,5.829047,1.1822156,3.9874625,0.32891318,2.7585514,0.44091454,0.5456243,0.36458835,0.34067532,0.3284092,0.36081085,0.28899512,0.32187986,0.42404962,0.39895925,0.43591937,0.37851223,0.9644207,0.03377456,0.0024498315,0.0026970431,0.036761876,0.12779309,0.14620471,0.453037,1.3373547,4.793061,7.2351704,5.9820137,7.9631205,6.1188374,3.481542,0.2632813,0.65913635,3.5936909,6.0786657,5.136203,12.049592,9.247698,6.3427734,23.288757,15.726572,13.967838,12.958466,3.8524039,0.8567488,0.88353455,2.1488516,10.294023,12.243952,1.2810295,0.8065702,3.5533183,6.796128,13.342314,10.7344885,4.262836,1.8746526,1.9767667,5.884187,2.4710224,0.35907558,4.25237,5.12335,0.6256333,0.36286804,0.6793794,2.8910253,5.1338906,1.2789457,0.6518914,0.42545435,0.3793716,0.94726914,2.3515112,2.6081054,0.6068595,0.5777371,1.6693856,3.9495559,1.6098065,0.4800384,0.5160464,1.2994537,2.5207326,2.8343918,2.2440846,0.6385396,0.8602715,1.5598634,1.6206677,1.0169324,1.1376051,1.686314,2.251886,1.3672627,2.134861,1.9442751,1.4436704,0.9650477,1.2942624,2.331279,2.7439857,1.0919422,0.69150144,0.4032829,0.21346493,0.11118136,0.043777153,0.026218496,0.0077132042,0.0044992645,0.004679581,0.0077780494,0.009839351,0.013201082,0.014202442,0.012719221,0.015398693,0.013616831,0.012302331,0.009537583,0.011078994,0.01379155,0.011127903,0.013119081,0.01450635,0.019834254,0.018643964,0.014212388,0.01449298,0.017356975,0.0149895195,0.014424642,0.01636807,0.016800106,0.014328274,0.013424767,0.019128466,0.029168734,0.031027138,0.01999908,0.009901272,0.005672817,0.0003714903,angry
-616.0234,63.55003,-3.6222985,13.868933,7.934604,-6.8224654,-8.630405,-15.430337,-9.954534,-0.6912057,-5.4536576,-5.8810253,2.531965,-1.88138,-4.424168,0.59551996,-7.532479,-2.397084,-0.40188915,-3.861572,-7.368006,-3.2435348,-3.9802046,-0.98759735,-5.1855383,2.774757,-3.6943824,3.7001338,0.049031038,-1.1729945,-0.46546343,4.148449,3.533,6.1726804,7.9282217,7.643915,7.856443,10.517929,7.4870505,10.168951,0.40537408,0.435523,0.37440482,0.4003629,0.48507497,0.55822355,0.5082941,0.5098678,0.5099986,0.47088104,0.40302977,0.3890055,0.00056684273,2.5367122e-05,1.1730382e-05,9.626832e-06,0.0008064419,0.033116445,0.11309457,0.096542604,0.06180109,0.0043817805,0.0008099154,0.0022717062,0.015722224,0.048590805,0.07942212,0.06950771,0.06099858,0.031137511,0.014844862,0.044501536,0.1442743,0.077619836,0.020383202,0.007475553,0.0022675488,0.0023406984,0.0020589652,0.02202221,0.042032726,0.03217556,0.010870022,0.0009749023,0.00026728289,0.00027127538,0.00162621,0.0023757757,0.0015050153,0.0022896766,0.0009667784,0.00065483147,0.00055904704,0.0013019898,0.0021813044,0.0016911074,0.0022321914,0.0016041986,0.0009981843,0.0007287398,0.0012106491,0.0008891407,0.0002245601,0.00025122333,0.001310259,0.0024419827,0.0018664974,0.00056474016,0.00061306555,0.002463894,0.0041487855,0.0008569676,0.000791819,0.00054678123,0.0003627778,0.0004657467,0.002016351,0.002294914,0.00019212929,0.00026068997,0.00084326306,0.00075225986,0.00030726037,0.00037601934,0.0010891088,0.0004509676,0.00027277455,0.00041595718,0.00030862054,6.260724e-05,0.000118979726,0.00012490722,0.00014112062,0.00015269541,0.00027451903,0.00035271264,0.00055459945,0.0003301779,0.00015895885,0.0001143201,0.000102318954,9.3791416e-05,0.00012925893,7.820246e-05,6.780726e-05,4.4355034e-05,3.2585373e-05,2.3049737e-05,1.8288325e-05,2.106425e-05,2.5944117e-05,4.97165e-05,4.8361308e-05,7.783396e-05,8.5776126e-05,6.788876e-05,6.273893e-05,4.886817e-05,3.1121283e-05,1.2884079e-05,9.918616e-06,1.5465066e-05,1.4625833e-05,2.0607322e-05,2.4678793e-05,3.8806615e-05,4.093509e-05,2.5304127e-05,9.9480885e-06,1.8029092e-05,1.89187e-05,2.1788412e-05,2.8391738e-05,2.9270937e-05,2.6467304e-05,4.173907e-05,4.909988e-05,3.5701094e-05,1.4234906e-05,1.395022e-06,fearful
-602.25903,62.618546,-8.647368,8.951976,5.6236525,-12.378025,-15.30348,-14.949054,-12.69526,-1.782182,-7.573167,-7.1278877,0.42661345,-10.5913105,-2.1575902,-0.61987865,-9.408255,-0.08317425,-7.090887,-4.071108,-8.276428,-3.1421955,-3.6226628,-4.3427954,-2.9330983,2.9132612,-2.6360126,3.0598822,-0.16826926,0.374898,2.331525,8.8777485,7.089243,10.824066,11.382558,7.514542,5.9849644,5.638764,7.7719183,8.945042,0.39650986,0.40512043,0.35465246,0.36238053,0.3910321,0.36126217,0.4030799,0.45680782,0.5635918,0.5477334,0.44741455,0.38511777,0.00014314019,9.803901e-06,1.5658005e-06,2.7780834e-06,0.001000222,0.030200124,0.105047345,0.1114741,0.1543818,0.02704605,0.0020002632,0.0024547388,0.0138375405,0.033072717,0.15947822,0.21264419,0.112228975,0.08430298,0.026363313,0.01645299,0.050457925,0.06466603,0.06951586,0.15549323,0.08218451,0.00825004,0.00311487,0.02996912,0.037497178,0.0061713117,0.011355642,0.081789955,0.041288998,0.0016450656,0.0016942053,0.0022139684,0.0005156838,0.0011468544,0.0028787067,0.01578732,0.0060134283,0.0008933812,0.00090825616,0.0010159886,0.0010914563,0.0013613899,0.0047319257,0.0030443214,0.0033936284,0.0008714673,0.0006648706,0.0014243043,0.0041750707,0.0018242665,0.00071815046,0.0007694028,0.0009951099,0.0014202098,0.000963609,0.0010203801,0.0010727805,0.0007349317,0.00028905107,0.0003450714,0.00076489826,0.0024073345,0.0005864996,0.0008327402,0.001075468,0.0005907145,0.0006619289,0.00054011575,0.0009178416,0.0007305763,0.0003633693,0.00026486907,0.00013106538,5.0919312e-05,5.3758467e-05,5.2234926e-05,7.273517e-05,8.391126e-05,0.0002358581,0.0002749247,0.00025986324,0.000235781,0.00012348051,9.390942e-05,0.000133182,9.4352574e-05,0.00012630971,0.00013217812,9.0694055e-05,9.658866e-05,5.0373954e-05,3.705655e-05,1.2982514e-05,6.8461222e-06,9.345606e-06,3.751253e-05,2.320597e-05,1.979968e-05,1.3455788e-05,2.4513278e-05,4.2609267e-05,4.4420118e-05,3.57427e-05,3.909071e-05,2.4771885e-05,1.5556792e-05,1.947295e-05,1.7133849e-05,2.0525853e-05,2.6234857e-05,2.0304484e-05,2.084945e-05,1.3858004e-05,1.0225267e-05,1.4310436e-05,1.6655647e-05,2.7149199e-05,3.8677692e-05,3.305369e-05,3.1437303e-05,3.773249e-05,3.9403287e-05,1.8240145e-05,1.262915e-06,fearful
-626.0185,56.123253,1.9147221,12.060314,6.4620595,-8.380259,-12.41922,-9.48192,-10.020651,-6.449426,-4.4037337,-3.9046052,-0.8922315,-7.307112,-1.6582596,-1.4990653,-8.292121,1.0547172,-2.840933,-1.4878222,-8.952862,-2.9641223,-3.8723142,-4.7113404,-2.546921,-0.79485816,-1.4323632,-0.85552937,-0.98555046,-1.5594231,-4.8467183,0.5078709,-0.99591327,4.356522,5.5270524,7.1600714,5.3004155,6.5808992,7.1107965,10.312236,0.43271452,0.37812304,0.42599496,0.4690897,0.5381529,0.59844595,0.50714,0.48003507,0.37499264,0.30079234,0.33399367,0.4360578,7.4531934e-05,2.7311919e-05,6.390465e-06,3.232031e-05,0.0023783247,0.06846508,0.13870957,0.04993083,0.004051944,0.0014586337,0.0025003897,0.021136768,0.06576738,0.066737324,0.20503992,0.08973196,0.010895545,0.01437087,0.09432513,0.15527278,0.05956467,0.065581016,0.17998105,0.03496059,0.0034917826,0.0030338995,0.0037037618,0.01166063,0.018991373,0.080523394,0.040238917,0.0018146768,0.00086458045,0.0010221845,0.0006432002,0.0001999857,0.00046236988,0.0036888486,0.0045491834,0.0017643172,0.00035929002,0.0002706219,9.4316514e-05,0.0011487028,0.004448423,0.002372136,0.0014195114,0.0007580868,0.00023211443,0.0002188005,0.000377915,0.00063715834,0.00070551364,0.00025855037,0.00025293732,0.0007342926,0.0010906889,0.00052156637,0.00041345452,0.0004227972,0.0005542803,0.00054159865,0.00027245632,0.0002700309,0.00043685446,0.00040604547,0.00017898997,0.00082370825,0.0006068672,0.00037255388,0.00078945025,0.0006959889,0.0006775034,0.00070008606,0.00029984355,0.00017024229,0.000101011465,4.2211934e-05,6.609561e-05,9.46787e-05,4.4382075e-05,5.91179e-05,0.00016285676,7.873396e-05,0.00011493191,8.347744e-05,4.6911016e-05,5.851254e-05,5.5666864e-05,7.67077e-05,0.00012150146,0.000112684334,0.00012301536,0.0001445426,0.0003018308,0.00021861272,0.00015176911,0.00020546056,0.00028771462,0.0002742795,0.0003658672,0.0001604717,8.632373e-05,0.0001928121,0.0003284091,0.0005321828,0.00040495925,0.00035709198,0.000537258,0.00030774839,0.00016209375,0.00017980863,0.00012535341,7.781955e-05,8.952885e-05,0.00013949364,0.00016152921,0.00016761378,0.00015912349,9.213423e-05,0.00016140415,0.0002741805,0.00034346094,0.0004360384,0.00035194552,0.00027471362,0.00017212301,1.5474396e-05,fearful
-617.20917,50.20656,3.329954,7.1403785,1.5982031,-10.860561,-13.865027,-15.870866,-9.813923,-8.538836,-10.052822,-3.6754355,-4.6992006,-6.293465,-5.106381,-5.3107824,-8.243496,-3.7237558,-7.4686723,-5.0438514,-12.54297,-4.3438864,-5.4410524,-7.05256,-6.36977,-2.948462,-6.222506,-3.4978023,-4.0279226,-4.122456,-4.39385,1.6482915,-0.6256272,3.8012857,3.7432647,5.014356,2.7109497,5.484741,6.112012,7.5553412,0.4354896,0.41292328,0.3719537,0.37845647,0.5280092,0.55554706,0.48709682,0.44331244,0.40179437,0.3854706,0.34828454,0.38304552,6.0931275e-06,1.9335382e-06,2.2331883e-06,8.923953e-06,0.0024327314,0.061032634,0.11764635,0.06629416,0.017501408,0.00053703325,0.0006026948,0.013496272,0.032820184,0.05230841,0.14418036,0.13108642,0.20659937,0.07187418,0.040697172,0.024889851,0.038751554,0.062873654,0.045074884,0.052890684,0.091729164,0.06881942,0.005313087,0.0034426495,0.0042282958,0.005753023,0.010490614,0.0060257716,0.0036414294,0.005600065,0.0022852973,0.00069235615,0.0021649727,0.0035916453,0.001032617,0.001392927,0.00096793025,0.0007805349,0.0011143837,0.00088996964,0.0011014743,0.0016385234,0.002049912,0.0011880271,0.0012892435,0.0007231306,7.602801e-05,0.00019111791,0.0005092476,0.00049947127,0.00019169116,0.00013274589,0.0001685545,0.00048630728,0.00078761217,0.0002937835,0.0005178436,0.00044268358,0.00024308398,0.00021680609,0.00019617706,0.00044993046,0.0005503886,0.00016829207,0.00069891004,0.000474091,0.00024325094,0.00041726243,0.00053662446,0.000480926,0.00025443156,0.00017447818,9.728485e-05,4.5998117e-05,4.2175492e-05,5.9177364e-05,9.0915084e-05,7.633753e-05,0.0002159591,0.00022344843,7.845293e-05,6.6442204e-05,3.834024e-05,3.180914e-05,4.707381e-05,7.8318764e-05,0.00013682028,0.00017020885,0.00019589122,0.00016424643,0.0001565775,0.00021129347,0.00019177816,0.00017957215,0.00015266742,0.00017661323,0.00015103238,0.00020555893,0.00023782268,0.00030484554,0.00030162217,0.00029359583,0.0003324438,0.00018209916,0.0001425971,0.0001132711,9.19217e-05,7.803352e-05,6.305484e-05,0.00010763782,0.00013997733,0.00013457228,0.00014253418,0.000110081346,7.086561e-05,3.915659e-05,6.0236285e-05,9.714755e-05,0.00021348355,0.00024458053,0.00021559307,0.00016139264,8.4432795e-05,7.467565e-06,fearful
-433.9045,40.073586,-20.940887,-0.15557344,-1.4635637,-21.382137,-16.36432,-16.547737,-14.349687,-10.894611,-10.97479,-4.9611077,-2.9880092,-4.512553,-1.167673,-1.8165904,-5.0227227,2.5842214,-3.4202063,4.904073,4.2272806,11.383989,12.627249,7.2820067,0.4103921,4.691999,0.5564735,7.1793633,5.9789805,2.7062356,-0.37612692,5.9015956,1.9957237,6.0609245,2.6831026,1.0376105,-2.20858,1.4717206,5.0907397,7.063204,0.39679256,0.370052,0.3859454,0.49691984,0.45424026,0.33681807,0.27655014,0.31285805,0.40539336,0.47703582,0.4429808,0.3921326,0.019067485,0.00015300178,1.7371534e-05,1.8651806e-05,5.0654915e-05,0.0011776395,0.006478555,0.021299137,0.08075417,0.13682994,0.34748852,1.2964966,1.7147455,0.74543506,0.8335732,1.1882923,0.9775585,1.9511452,1.0698658,1.027367,1.8882906,2.0503762,2.7283437,3.2653697,1.9979126,1.7504113,1.2822598,0.20347175,0.078416176,0.06391328,0.037364032,0.036980443,0.083786935,0.30932713,0.20203498,0.14715779,0.07094694,0.22781257,0.29419923,0.18499804,0.05085199,0.017113397,0.013328323,0.06959048,0.1876974,0.35656396,0.3996654,0.13200249,0.058491897,0.03509617,0.016182678,0.008369425,0.017389404,0.06473453,0.13830324,0.037689254,0.019116512,0.052042183,0.053786416,0.0563729,0.077715226,0.08445999,0.075567156,0.064773634,0.02877764,0.0933231,0.07529574,0.06846107,0.07563689,0.051971056,0.06365071,0.09327572,0.15384468,0.14479893,0.09214527,0.051847205,0.030227948,0.037047822,0.016016386,0.009175469,0.012258281,0.01601929,0.0142944865,0.011370264,0.0037666033,0.004346217,0.003211985,0.00449044,0.005568859,0.003826432,0.009085704,0.01750247,0.015014726,0.0081093805,0.0031298113,0.0018794201,0.00095288845,0.00069227436,0.0005507141,0.0006326688,0.00046734375,0.0005276729,0.00074929406,0.00065587304,0.0008381823,0.0007333402,0.00087321573,0.0010714744,0.0007925368,0.00073239196,0.000572588,0.0006246841,0.0005956274,0.00076088466,0.0008788462,0.0011048944,0.0008953998,0.0005159904,0.00043510654,0.00059263804,0.0011394522,0.001783304,0.0019346778,0.0021317494,0.002369746,0.0018501491,0.00074059074,5.449776e-05,fearful
-494.94766,36.392345,-12.441975,2.5453587,-4.701249,-22.23839,-10.75636,-5.168185,-12.878877,-9.740995,-5.382076,-9.785322,-5.4005556,-0.5089915,-5.356063,-0.17980194,-3.672997,0.46723992,4.5591908,3.0747666,1.5615947,3.8539498,1.815455,4.863226,7.4199796,16.55075,8.61276,10.144802,2.2560701,2.2415693,3.1656144,4.3394766,1.1703218,2.1099856,1.8762313,3.3415606,1.978158,3.5262108,5.2169046,5.3957376,0.50119734,0.60042614,0.42659992,0.36506057,0.35067782,0.3728959,0.37918344,0.35113153,0.41232476,0.41918617,0.41291857,0.4120208,0.005431123,8.128555e-05,1.6061978e-05,1.5270141e-05,3.7177826e-05,0.000109666165,0.00096780737,0.024256472,0.10364789,0.71324325,0.8120424,0.29270592,0.3964556,0.6529232,0.22471942,0.17957047,0.2981886,0.27149385,0.17373656,0.23964341,0.41776827,0.49417758,0.16815227,0.04851882,0.019744296,0.15030628,1.6843165,3.783812,1.720552,0.6467343,0.333726,0.3429578,0.20555684,0.06583031,0.02508627,0.024583016,0.02352237,0.10636537,0.21971932,0.27199456,0.94143605,0.6644564,0.116630025,0.017159192,0.0073910914,0.0054226574,0.009135205,0.0039255843,0.0026249117,0.004372005,0.009413695,0.030973516,0.018020624,0.010326767,0.005141344,0.008418432,0.002844397,0.003916368,0.0128316805,0.06294594,0.039124865,0.007093209,0.0015361044,0.0021416834,0.0036817528,0.005451192,0.013524013,0.0057853376,0.0038502621,0.005375935,0.019325648,0.028692994,0.024977641,0.018873233,0.011233803,0.030585526,0.017753135,0.009156435,0.007861525,0.0040700994,0.0048302277,0.013825598,0.02391499,0.007991221,0.0074871355,0.007132718,0.004621369,0.0035740165,0.0018073048,0.00047643948,0.00021277012,0.00027530713,0.0007539551,0.00036464055,0.0004068802,0.00054777716,0.00044313516,0.00048382135,0.000421614,0.0004078747,0.000570165,0.0007712681,0.00062231557,0.00039950263,0.00029531255,0.00020645143,0.00014231939,8.7376684e-05,7.616047e-05,0.000130773,0.00014125623,0.00017414874,0.0001753748,0.00021075472,0.0001843721,0.00015156422,0.00012778497,0.000115910945,0.00010056971,0.00014105793,0.00028983774,0.00031463976,0.00026059872,0.0003442665,0.0004476481,0.00043614968,0.00026598852,2.0731746e-05,fearful
-401.43063,25.998833,-19.094946,0.16693921,-0.67877644,-22.92195,-17.623295,-17.529139,-13.474137,-8.577446,-10.8511915,-4.4232664,-6.468402,-5.8582697,-5.0866556,-1.2622768,-4.7492065,5.6985183,0.65202844,7.096537,2.4642797,8.103478,1.552188,-2.0217512,0.47957307,5.455392,2.2917457,3.0067675,-0.22998847,-0.3050192,0.25309676,3.976957,-0.98827416,1.1188488,0.23880003,2.4563038,-0.42257187,3.698842,5.034694,5.825522,0.46398008,0.4431187,0.41313925,0.558884,0.55567956,0.482402,0.42445248,0.33219567,0.37216175,0.48401785,0.47295725,0.45780596,0.0011719185,6.6568784e-05,3.3169323e-05,9.248858e-05,0.00037957952,0.0016333441,0.0024205477,0.009994188,0.05283038,0.17213635,0.38129914,1.331515,3.2008538,3.8372478,2.396467,0.7426617,0.656554,1.4992019,2.3290987,1.9457757,1.0443563,0.5960627,0.96762556,1.8414065,2.7904906,6.3730226,3.6120796,5.3239427,11.911408,1.5290917,0.09813534,0.05416331,0.09041704,0.3939864,0.37311754,0.26199126,0.079736985,0.06473164,0.32867298,0.44223687,0.22144745,0.19713473,0.09179329,0.020769747,0.06380185,0.1685497,0.3370691,0.25797758,0.14759018,0.32632014,0.24986273,0.05069293,0.06645925,0.042654153,0.02238791,0.016570883,0.04852056,0.3221067,0.24428031,0.15298955,0.19546849,0.10701137,0.077439174,0.21097133,0.24198304,0.22565314,0.16867338,0.123358324,0.10140162,0.30879393,0.73066694,0.33693227,0.2862228,0.36321723,0.41203502,0.26967135,0.15380947,0.061924256,0.03674366,0.092291586,0.06818698,0.033240877,0.046858113,0.27280632,0.08896964,0.023797533,0.036061514,0.033097405,0.016190723,0.010237982,0.021802774,0.021650575,0.02149734,0.026693314,0.013531749,0.00712061,0.0060636494,0.0092341555,0.0061625005,0.006225002,0.0041164067,0.0033987341,0.003926005,0.0037688364,0.0056273616,0.0057655685,0.004608897,0.004691111,0.007281848,0.008987402,0.005250332,0.0040166955,0.0032677173,0.00241729,0.003967052,0.0047673113,0.0047332398,0.008196198,0.009439265,0.008497594,0.007681113,0.0072790207,0.007887734,0.0067076953,0.0063548847,0.005618078,0.0037263222,0.0002848507,fearful
-424.23914,27.269798,-17.97647,-2.9086366,-5.6005454,-20.588379,-13.295564,-17.285946,-11.40644,-5.9840994,-8.378753,-1.9563267,-4.470769,-4.0363684,-1.0363997,-2.9960265,-3.243882,7.763836,5.5036225,11.619753,7.312382,6.922521,0.7662168,0.23570709,0.9941371,8.623276,0.5684393,2.5113668,0.19003005,4.3441257,2.8475783,3.6904535,0.22942102,1.9574696,4.5310445,5.2443,0.1524555,3.0488412,5.5349092,4.720978,0.38170335,0.36663032,0.35942286,0.41982865,0.40620294,0.38509852,0.5275283,0.44307193,0.3912801,0.4459213,0.46134403,0.38352066,0.007192265,3.351997e-05,9.455589e-06,4.231326e-05,0.00031097594,0.001953933,0.0055197086,0.017676968,0.035138454,0.14496988,0.5621259,0.56661135,0.7586243,1.9161699,2.6501656,0.72493464,1.3816717,3.2689762,2.2170014,0.8265958,0.88655734,1.2292839,4.4025927,6.142025,3.814188,3.9427261,3.8232393,5.0451007,7.206344,6.2768865,0.23111367,0.03171326,0.14495441,1.9377266,2.0111172,1.0259942,0.3360587,0.19667241,0.26280758,0.54261714,1.0892106,0.39360708,0.092448056,0.07763368,0.3864806,0.6877463,0.37199882,0.08795385,0.06678024,0.095699266,0.10244684,0.59145015,0.5078551,0.13254532,0.028169334,0.035830922,0.024197431,0.091386534,0.36561406,0.49258113,0.19377501,0.11795255,0.048284028,0.10777927,0.19281748,0.12846968,0.13619113,0.19591255,0.12938794,0.03743503,0.11183617,0.24135497,1.1809187,0.38560864,0.18734865,0.11574719,0.0543374,0.041489754,0.018108333,0.041602287,0.03423187,0.044211533,0.03219922,0.019385532,0.02562641,0.028600713,0.02789141,0.018942297,0.019579066,0.024684742,0.016380949,0.033489954,0.03596374,0.018159559,0.01243027,0.01084524,0.00722139,0.0042361435,0.0045250733,0.0028389595,0.0016739168,0.0023114732,0.0025721448,0.00394266,0.0039112135,0.0042487183,0.0040096613,0.0035023864,0.003382892,0.002948833,0.0030206146,0.00289178,0.0025207342,0.002596763,0.0031300057,0.0031269537,0.003119132,0.0028158783,0.0023315293,0.0038902385,0.0050772317,0.0052674166,0.0056414255,0.006704536,0.005717389,0.0052476157,0.003314993,0.00022048068,fearful
-652.2945,58.946407,8.998696,15.589785,4.8995204,-9.9253645,-7.6983337,-4.2538557,-1.5018113,-4.377575,-1.6896112,-2.2042534,-2.3132904,-1.686489,0.9917187,-4.560911,-6.119616,-0.28492567,-4.8365107,-0.6146896,-9.103538,-0.18412031,-6.186353,-5.1579638,-3.320015,-0.058098316,-3.5353825,-1.2888045,-2.7314558,-4.3250623,-4.047499,-0.8280879,-3.4830856,-1.2868311,-3.0974069,-3.5108736,-4.3966417,-1.1540732,-2.2992098,0.33951804,0.5196751,0.55452156,0.48923406,0.51820445,0.48624527,0.45981228,0.46424803,0.4544853,0.47903022,0.44895333,0.48449296,0.46358493,4.7494108e-05,7.051778e-05,0.0021132503,0.0077815605,0.022254827,0.02251872,0.013861977,0.0038466197,0.0060826293,0.014448282,0.016924208,0.0050493013,0.005113156,0.009759267,0.033130646,0.035175096,0.011794946,0.018759085,0.021701349,0.018361656,0.016884172,0.0109231,0.011453753,0.008963321,0.005585056,0.00731761,0.0132456245,0.018474977,0.0056662727,0.004198538,0.0038872825,0.013934087,0.006787894,0.001321717,0.00057604915,0.00150197,0.0025004828,0.0016299275,0.00069693173,0.001996126,0.005590163,0.002297906,0.00075245753,0.000209592,0.00028272497,0.00017606292,0.00026190624,0.00026521462,0.00010860892,8.930981e-05,6.188853e-05,9.835616e-05,0.00023748622,0.00024408037,9.86886e-05,0.00014685221,0.00018396955,0.00042964972,0.00022561513,0.00025545183,0.0003166079,0.00022417119,9.084284e-05,0.00011898036,0.00018675886,0.00015363315,0.00010027795,0.00010651509,0.00027464534,0.00022107754,0.00025368985,0.00039488968,0.00058446307,0.0006741589,0.0006461868,0.00028079233,0.00018132731,0.00013946313,8.965535e-05,4.7842503e-05,5.9505277e-05,9.346367e-05,7.965757e-05,0.00014418115,6.651263e-05,0.00010810039,9.772141e-05,3.4811077e-05,2.7175209e-05,2.1215215e-05,6.996065e-05,0.00015343515,0.00019753976,0.00015536742,0.00013117417,0.00010968722,0.0001026977,7.8915844e-05,6.3444204e-05,2.8989287e-05,2.8926346e-05,2.8170778e-05,2.4327055e-05,1.9747187e-05,3.528779e-05,4.434518e-05,4.4429256e-05,3.9004903e-05,6.0167724e-05,7.6152035e-05,4.4001026e-05,3.8297352e-05,2.3573917e-05,1.0637078e-05,1.2003717e-05,9.098239e-06,7.5848434e-06,9.578083e-06,1.36935e-05,1.563663e-05,2.0858723e-05,1.9627614e-05,1.2994253e-05,1.9067716e-05,1.753128e-05,1.7674482e-05,1.3185428e-05,1.3001376e-06,disgust
